"序号","名称","地址","电话","标签","百度链接","图片数量","营业时间","总体评分","签到数"
714,"京福茶庄","龙翔路13号楼711底商","","购物;商铺","http://api.map.baidu.com/place/detail?uid=9d5070d16866941c1029358b&output=html&source=placeapi_v2","2","","",""
715,"闽香茶庄","北京市海淀区","","生活服务","http://api.map.baidu.com/place/detail?uid=bbf41cd4a8e0229e902ca350&output=html&source=placeapi_v2","3","","",""
716,"逐鹿茶楼(望京店)","湖光中街9-2号","010-62277789","美食;茶座","http://api.map.baidu.com/place/detail?uid=593850fbbe9b0f44df1e5257&output=html&source=placeapi_v2","320","","5",""
717,"张一元茶庄望京分店","望京广顺北大街36号","(010)64726514","购物;商铺","http://api.map.baidu.com/place/detail?uid=e2c734e4025a5c4414a190aa&output=html&source=placeapi_v2","26","","3.9",""
718,"盛铭邦茶楼(阜通西大街旗舰店)","朝阳区望京阜通西大街18号院2号楼09号底商(望京华联商厦、望京大厦)","(010)64756566,15910715906","美食;中餐厅","http://api.map.baidu.com/place/detail?uid=fdc883407b5ded6cd1f49e81&output=html&source=placeapi_v2","77","","4.4",""
719,"世外茗庄茶楼","花家地南里5号楼","(010)84728550","美食;茶座","http://api.map.baidu.com/place/detail?uid=69fcd6df96627336ca291515&output=html&source=placeapi_v2","31","","4.2",""
720,"张一元茶庄(酒仙桥店)","朝阳区酒仙桥路7号","(010)64373978","购物;商铺","http://api.map.baidu.com/place/detail?uid=4642844aa7b186c0c9fa5f38&output=html&source=placeapi_v2","7","","4",""
721,"望京麒麟茶楼(新天地店)","北京市朝阳区望京合生麒麟社8号楼底商吴裕泰茶庄入口","(010)57389638,13581708070","美食;茶座","http://api.map.baidu.com/place/detail?uid=af5b754ea1f3b6f9b020a851&output=html&source=placeapi_v2","70","","5",""
722,"吴裕泰茶庄","北京市朝阳区大山子31号楼","(010)64345099","购物;商铺","http://api.map.baidu.com/place/detail?uid=75d0881a829745543a04b148&output=html&source=placeapi_v2","12","","3.4",""
723,"吴裕泰茶莊","望京南湖中园211号楼平房","(010)84710522","购物;商铺","http://api.map.baidu.com/place/detail?uid=e7f043c2ee6e8070843304fd&output=html&source=placeapi_v2","8","","5",""
724,"吉春五月茶楼","朝阳区南湖北路南湖中园130号2楼(旺角广场对面)","(010)64749315","美食;茶座","http://api.map.baidu.com/place/detail?uid=a5ef680f224dddceb8df8fae&output=html&source=placeapi_v2","15","","4.3",""
725,"盛铭邦茶楼望京店","广顺北大街望京西园四区(望京新一城)418楼1层7号","(010)64738093","美食;茶座","http://api.map.baidu.com/place/detail?uid=8ab0dfc4cdbe220fd9ecedf0&output=html&source=placeapi_v2","134","","4.4",""
726,"张一元茶庄芍药居分店","朝阳区芍药居北里310号楼底商","(010)84611183","购物;商铺","http://api.map.baidu.com/place/detail?uid=161a0ed2797a80495cd4fe49&output=html&source=placeapi_v2","8","","3.6",""
727,"无心轩茶庄","广顺北大街17号","","美食;茶座","http://api.map.baidu.com/place/detail?uid=bd6a77d5ea3becc5bea240b8&output=html&source=placeapi_v2","4","","4.8",""
728,"香岸康都茶楼","北京朝阳区望京北路澳洲康都小区三号楼底商","15601225118","美食;茶座","http://api.map.baidu.com/place/detail?uid=9700fd2c6fab854abda240e8&output=html&source=placeapi_v2","3","","",""
729,"麒麟茶馆","朝阳区望京麒麟社B座1层（物美超市上方）","(010)57389638","休闲娱乐;游戏场所","http://api.map.baidu.com/place/detail?uid=5007d8b6176eeb8dab0dd88b&output=html&source=placeapi_v2","24","","4.5",""
730,"李记茶庄","朝阳区广顺北大街17号六佰本商业街北区二层","","美食;茶座","http://api.map.baidu.com/place/detail?uid=880fe49a760c6b17fa42b221&output=html&source=placeapi_v2","3","","4",""
731,"吴裕泰茶庄","来广营西路7号院18号楼1-2层128底商吴裕泰茶庄","(010)84939156","购物;商铺","http://api.map.baidu.com/place/detail?uid=d0a2cd42e016b41e1e580079&output=html&source=placeapi_v2","2","","",""
732,"茗悦茶楼","北京朝阳区望京广顺南大街悠乐汇A区2楼218-3室(近广顺南大街，宝能中心，COFFEEBENE)","(010)64777496","美食;茶座","http://api.map.baidu.com/place/detail?uid=51e6ca2bea8f30f81e5800fc&output=html&source=placeapi_v2","123","","4.8",""
733,"沁茗缘茶楼","北京市朝阳区望京南湖中园317楼底商5单元102室沁茗缘茶楼(思源大厦以及地铁13号线15号线)","(010)64710048","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=7c5e480bc6e0d1c9acb22aaf&output=html&source=placeapi_v2","39","","3.8",""
734,"普益方茶庄","朝阳区望京六佰本商业街北区2楼A30号","13601301724","购物","http://api.map.baidu.com/place/detail?uid=9f26dd60784e45cba2d2305e&output=html&source=placeapi_v2","3","","",""
735,"秀铭茶庄","北京市朝阳区广顺北大街六百本北区2层","","购物","http://api.map.baidu.com/place/detail?uid=0daabdc9ca8267820782c2ce&output=html&source=placeapi_v2","4","","0",""
736,"无芯仙茶庄(六佰本望京明显苑西北)","广顺北大街19号F2层","","美食;茶座","http://api.map.baidu.com/place/detail?uid=cce0e8cd22db89d9a5da3943&output=html&source=placeapi_v2","3","","",""
737,"岁月陈香茶庄","北京市朝阳区广顺北大街六百本北区2层","","购物","http://api.map.baidu.com/place/detail?uid=3726f410a1d09e3f2e4733f8&output=html&source=placeapi_v2","1","","0",""
738,"武夷山茶庄(望京店)","朝阳区广顺南大街北口(华联商厦南门对面)","","购物;商铺","http://api.map.baidu.com/place/detail?uid=f214b62fdbf7a19c9c09f7a1&output=html&source=placeapi_v2","5","","3",""
739,"金盏茶楼","兴一路附近","","美食;茶座","http://api.map.baidu.com/place/detail?uid=ac41ec6bb009027f0a5cb3a8&output=html&source=placeapi_v2","2","","3",""
740,"吴裕泰茶庄(金盏家园店)","北京市朝阳区金盏乡金盏嘉园A区底商1号楼001","(010)53370976","购物;商铺","http://api.map.baidu.com/place/detail?uid=47326b4ddba7b5719ee32182&output=html&source=placeapi_v2","3","","5",""
741,"一品香茶庄(南皋路)","崔各庄黑桥村166号","","美食","http://api.map.baidu.com/place/detail?uid=a33a7bba078b9d8a223bf24d&output=html&source=placeapi_v2","1","","",""
742,"诚信茶庄","北京市朝阳区金盏嘉园b区","13910301010","购物;商铺","http://api.map.baidu.com/place/detail?uid=ef0d413fd8cf3947ae080fac&output=html&source=placeapi_v2","4","","",""
743,"益品茶庄","东坝路附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=0a042a5f7d717cadeb1e979c&output=html&source=placeapi_v2","7","","",""
744,"静怡茶庄","崔各庄乡京旺家园三区北门西侧200米","(010)84356527","购物","http://api.map.baidu.com/place/detail?uid=568a553ee55f4b679a005078&output=html&source=placeapi_v2","2","","5",""
745,"宏印德茶庄","徐尹路与西北环路交叉口东100米","(010)89569593","购物;商铺","http://api.map.baidu.com/place/detail?uid=e67dba632e4c376386420e46&output=html&source=placeapi_v2","5","","5",""
746,"惜香悦茶楼","燕顺路419号上上城三季底商(红磨坊KTV旁)","15303169829","美食;茶座","http://api.map.baidu.com/place/detail?uid=904950f49fcabaad725e808b&output=html&source=placeapi_v2","36","","5",""
747,"鑫悦茶庄","燕顺路1530号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=1e6186655631e4d9c7f0253f&output=html&source=placeapi_v2","3","","",""
748,"张一元茶庄海淀温泉分店","北京市海淀区太舟坞旺泉商城底商","(010)82492600","购物;商铺","http://api.map.baidu.com/place/detail?uid=268e5cfc7c899808f7eafc81&output=html&source=placeapi_v2","4","","3.8",""
749,"广和缘茶楼","温泉温泉镇太舟坞恒利华购物中心底商","","美食;茶座","http://api.map.baidu.com/place/detail?uid=a605fbf9dc1cd7b7ddee8b62&output=html&source=placeapi_v2","6","","5",""
750,"桐雨轩茶楼","东北旺中路(公交449.518.909菊园站向东100米)","(010)82772898","美食;茶座","http://api.map.baidu.com/place/detail?uid=63a676d39a5874bd1b94c64b&output=html&source=placeapi_v2","5","","5",""
751,"吴裕泰茶庄（百旺新城店）","西北旺德政路37号夏霖园南门","(010)82401968","购物;商铺","http://api.map.baidu.com/place/detail?uid=68c372fba31f3b4e80a12e84&output=html&source=placeapi_v2","2","","",""
752,"清雅茶楼","北京市海淀区","","美食;茶座","http://api.map.baidu.com/place/detail?uid=6cb0f5a42e522536db131805&output=html&source=placeapi_v2","3","","",""
753,"三友茶楼","北京海淀区德政路夏霖园13号楼201室","(010)82556871","美食;茶座","http://api.map.baidu.com/place/detail?uid=2c143229d53385db471a32f4&output=html&source=placeapi_v2","7","","5",""
754,"广茂茶庄","马连洼北路128号","(010)62813291","购物;商铺","http://api.map.baidu.com/place/detail?uid=5803374bc834536dc909f03e&output=html&source=placeapi_v2","4","","",""
755,"三峡茶庄(中发百旺商城)","圆明园西路18号F4层4003","(010)62816676","美食;茶座","http://api.map.baidu.com/place/detail?uid=143ce804becf66636c47600a&output=html&source=placeapi_v2","1","","",""
756,"晨香园茶庄","北京市海淀区圆明园西路18号中发百旺商城4层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=bdba5678480640d47ab55c63&output=html&source=placeapi_v2","2","","",""
757,"张一元茶庄上地分店","上地信息路19号","(010)82780709","购物;商铺","http://api.map.baidu.com/place/detail?uid=750368351617b4b65e0d020b&output=html&source=placeapi_v2","18","","4",""
758,"满贤轩茶楼足道","北京市海淀区小营西路48号汇苑仁和大厦B1层","010-60605177","休闲娱乐;洗浴按摩","http://api.map.baidu.com/place/detail?uid=711238dc02d281ccc5effb1a&output=html&source=placeapi_v2","97","","4.5",""
759,"张一元茶庄(安宁庄分店)","安宁庄东路南口（口腔诊所旁边）","(010)62911858","购物;商铺","http://api.map.baidu.com/place/detail?uid=a640bf3db31f4db52cb90861&output=html&source=placeapi_v2","14","","5",""
760,"张一元茶庄","西三旗建材城东路程运商务会馆1层左侧","(010)51619188","购物;商铺","http://api.map.baidu.com/place/detail?uid=a74481d6ebdad13bf503b8c9&output=html&source=placeapi_v2","5","","4.5",""
761,"茗道轩茶楼","北京市昌平区回龙观西大街118号龙冠置业大厦B座五层","","休闲娱乐;洗浴按摩","http://api.map.baidu.com/place/detail?uid=5211d2195c0e73417cc876e4&output=html&source=placeapi_v2","17","","4.4",""
762,"溢鑫茶楼","回龙观西大街18号港龙商业中心2层","","美食;茶座","http://api.map.baidu.com/place/detail?uid=2841f7ccbbbc17215e0d02d7&output=html&source=placeapi_v2","5","","5",""
763,"吴裕泰茶莊","北京市海淀区上地南路14号院一层底商","(010)62984468","购物;商铺","http://api.map.baidu.com/place/detail?uid=a305ea4a74b0d84754bfff5d&output=html&source=placeapi_v2","8","","4.5",""
764,"吳裕泰茶莊","北京市海淀区清河毛纺路38号","010-82712004","购物;商铺","http://api.map.baidu.com/place/detail?uid=fa835ce2134bc2afe912e486&output=html&source=placeapi_v2","14","","3.2",""
765,"吴裕泰茶庄(永泰店)","北京市海淀区清河永泰西里2号楼底商5门","010-62998183","购物;商铺","http://api.map.baidu.com/place/detail?uid=a7c56ee02c2f4eaaa2acc4e9&output=html&source=placeapi_v2","7","","4.6",""
766,"张一元茶庄回龙观龙润分店","回龙观西大街118号龙冠置业大厦1楼(永辉超市与大中电器之间)","(010)59812686","购物;商铺","http://api.map.baidu.com/place/detail?uid=96b672aa45c33d6cce04ef28&output=html&source=placeapi_v2","13","","3.9",""
767,"吴裕泰茶庄","西三旗建材城西一里12号楼底商","(010)82916078","购物;商铺","http://api.map.baidu.com/place/detail?uid=e56bf5e3f69d8b5d0682c285&output=html&source=placeapi_v2","1","","",""
768,"吴裕泰茶庄（西二旗店）","海淀区西二旗大街益民商城307号","(010)82811887","购物;商铺","http://api.map.baidu.com/place/detail?uid=225df89fafe700785bf6be0c&output=html&source=placeapi_v2","4","","",""
769,"吴裕泰茶庄","北京市昌平区回龙观西大街118号永辉超市(回龙观店)1层","(010)59812490","购物;商铺","http://api.map.baidu.com/place/detail?uid=3703c4d1d362f5398f1a8921&output=html&source=placeapi_v2","4","","",""
770,"张一元茶庄（清河东店）","北京市海淀区清景园4号","(010)52718127","购物;商铺","http://api.map.baidu.com/place/detail?uid=10768026550accf958f6beb3&output=html&source=placeapi_v2","11","","3.7",""
771,"乾露轩茶楼","万润家园13","","美食;茶座","http://api.map.baidu.com/place/detail?uid=7e9b6665cb7076d3f02d832c&output=html&source=placeapi_v2","9","","5",""
772,"吴裕泰茶庄（龙腾苑店）","昌平区文华西路回龙观龙腾苑四区4号楼底商","010-81720389","购物;商铺","http://api.map.baidu.com/place/detail?uid=fc7675242f3c97e34e776e44&output=html&source=placeapi_v2","1","","5",""
773,"龙韵茶庄","龙腾街4-2附近","010-80745427","美食;茶座","http://api.map.baidu.com/place/detail?uid=4b33b27784564a03d33ce35c&output=html&source=placeapi_v2","2","","",""
774,"竜玥茶庄","西三旗赏玩城2楼127室.128号(西三旗桥西南角)","(010)61199598","购物;商铺","http://api.map.baidu.com/place/detail?uid=dc8cff2a63a4f870cd04ef76&output=html&source=placeapi_v2","5","","5",""
775,"吴裕泰(新船茶庄店)","建材城西路新龙大厦C座1层(近白浮泉路)","010-82969293","购物;商铺","http://api.map.baidu.com/place/detail?uid=1e2acbf273d2d74a33169b68&output=html&source=placeapi_v2","6","","3.7",""
776,"嘉木轩茶楼","北京市海淀区","","美食;茶座","http://api.map.baidu.com/place/detail?uid=b80de94b0698e3d1f7e73b4a&output=html&source=placeapi_v2","2","","",""
777,"明德茶楼","西三旗东路11号(育新地铁南600米)","(010)82907188","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=6059c9a2202fbcc3990050e8&output=html&source=placeapi_v2","27","","3.7",""
778,"逸和茶楼","北京海淀区海淀区清河桥西强佑新城4号楼3层(北京京北医药路西)","(010)53631535","美食;茶座","http://api.map.baidu.com/place/detail?uid=9fcf88fab2b06b6ded74f8e4&output=html&source=placeapi_v2","25","","",""
779,"农家香茶庄B16号直销处","建材城西路83号附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=8c8e09756dccbdf571455bcb&output=html&source=placeapi_v2","4","","5",""
780,"茗馨茶庄","北京市海淀区悦秀路通厦·公元99B1层","","购物","http://api.map.baidu.com/place/detail?uid=0f584e72ff7dbf84f6c59c18&output=html&source=placeapi_v2","1","","0",""
781,"溢香园茶庄","北京市昌平区","","购物","http://api.map.baidu.com/place/detail?uid=5ee218434def2dbc6f20b989&output=html&source=placeapi_v2","1","","",""
782,"李记茶庄","回龙观西大街35号院1号楼1层","","购物;商铺","http://api.map.baidu.com/place/detail?uid=5bb467d2d59ac5a104fef561&output=html&source=placeapi_v2","1","","",""
783,"汉元和茶庄","西三旗三旗百汇商品城","(010)82583695","美食","http://api.map.baidu.com/place/detail?uid=6dc4798c85a689c072210baa&output=html&source=placeapi_v2","3","","",""
784,"和乐轩茶楼","北苑路天溪园20号楼东侧(媒体村北辰购物中心航空总医院地铁5号线北苑北仰山桥北苑桥)","(010)84921877","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=8ac5d29e9185e4d3d03ce3b7&output=html&source=placeapi_v2","116","","4.4",""
785,"道一茶楼(清河店)","宝盛里芳清园8号楼底商(近国家网球馆)","(010)82437609","美食;茶座","http://api.map.baidu.com/place/detail?uid=34059f977bc51d4d70455bfb&output=html&source=placeapi_v2","10","","4.3",""
786,"张一元茶庄","昌平区天通苑东一区70B楼","(010)61756950","购物;商铺","http://api.map.baidu.com/place/detail?uid=bba87388c6d226b9bda82289&output=html&source=placeapi_v2","9","","4.2",""
787,"鼎溪园茶馆","北苑家园清友园小区19号楼(近工商银行农业银行)","(010)64187228","美食;茶座","http://api.map.baidu.com/place/detail?uid=cbc40635147302006e3e1b5a&output=html&source=placeapi_v2","9","","5",""
788,"张一元茶庄立水桥分店","东小口镇立军路佳运广场1楼(超市发)","(010)64128596,13801178940","购物;商铺","http://api.map.baidu.com/place/detail?uid=78d5a883325bf36ac72ba167&output=html&source=placeapi_v2","9","","4.6",""
789,"北京茗享茶楼(天通苑店)","北京市昌平区天通苑西二区19号楼2层（金手勺二层）","","酒店;其他","http://api.map.baidu.com/place/detail?uid=a3ae2295d160be99f60e772e&output=html&source=placeapi_v2","54","","4.8",""
790,"吴裕泰茶庄润城店","北京市朝阳区北苑家园润城花园福客隆超市东侧一层","010-84963337","购物;商铺","http://api.map.baidu.com/place/detail?uid=593850fb224cf35cdf1e522c&output=html&source=placeapi_v2","16","","",""
791,"吴裕泰茶庄(天通苑店)","北京市昌平区立水桥北路西单商场天通苑购物中心(天通西苑社区卫生服务站东)1层","(010)84842933","购物;商铺","http://api.map.baidu.com/place/detail?uid=513bb66ccc81e689725e8028&output=html&source=placeapi_v2","6","","",""
792,"吴裕泰茶庄","北京市海淀区清河宝盛里小区1号楼底商","010-62991887","购物;商铺","http://api.map.baidu.com/place/detail?uid=befdb2926b8f649f861541b5&output=html&source=placeapi_v2","18","","",""
793,"吴裕泰茶庄","东小口合立方5号楼3单元环球中医院旁吴裕泰茶庄","(010)84959381","购物;商铺","http://api.map.baidu.com/place/detail?uid=3f60eec70390eaf69b68b4bf&output=html&source=placeapi_v2","1","","5",""
794,"了凡轩茶楼","朝阳区红军营南路天溪园22号楼百悦德商城2楼(近北苑路)","(010)84938842","美食;咖啡厅","http://api.map.baidu.com/place/detail?uid=e93761f64e9ebe15223bf250&output=html&source=placeapi_v2","6","","4.4",""
795,"吴裕泰茶庄","东小口镇天通苑北三区65号","(010)80142010","购物;商铺","http://api.map.baidu.com/place/detail?uid=eaa044e2b50e646828d7ab8a&output=html&source=placeapi_v2","7","","5",""
796,"龍熙露雨轩茶楼","北京市昌平区","","美食;茶座","http://api.map.baidu.com/place/detail?uid=1f9ed36d859e5636d8d8919a&output=html&source=placeapi_v2","4","","5",""
797,"沙洲行茶楼","来广营红军营南路亿客隆建材市场西门","","购物;商铺","http://api.map.baidu.com/place/detail?uid=ec312a82b8558aeb8505bfbe&output=html&source=placeapi_v2","1","","",""
798,"雪香梅茶庄","北京市海淀区宝盛里观澳园15号楼6层","15801188808","美食;茶座","http://api.map.baidu.com/place/detail?uid=1f71bae5223834c98bfc0664&output=html&source=placeapi_v2","1","","3",""
799,"北京乐山怡神茶庄","安外北苑红军营南路1号厅","(010)52016388","购物;商铺","http://api.map.baidu.com/place/detail?uid=53cebd509f8fa9612a02e179&output=html&source=placeapi_v2","3","","",""
800,"吴裕泰茶庄","天通苑东三区二号商业楼4号吴裕泰茶庄","(010)84203158","购物;商铺","http://api.map.baidu.com/place/detail?uid=aec8b686d12d94a582288aab&output=html&source=placeapi_v2","19","","4",""
801,"天福茶庄","北京市朝阳区北苑路新城市广场（北科创业大厦西）B1层","","购物","http://api.map.baidu.com/place/detail?uid=c7b151622045eb789d82ea2e&output=html&source=placeapi_v2","1","","",""
802,"福建清香园茶庄","红军营南路亿客隆建材分市场内1厅2号","(010)52003653","购物;商铺","http://api.map.baidu.com/place/detail?uid=80762e83b82a64c5b6f42f0d&output=html&source=placeapi_v2","6","","5",""
803,"吴裕泰茶庄","北京市海淀区宝盛里小区1号楼","","休闲娱乐","http://api.map.baidu.com/place/detail?uid=0f625a4a4a9ed03e08f5eb7f&output=html&source=placeapi_v2","6","","",""
804,"颐然居茶楼(北苑店)","北京朝阳区北苑路18号华发颐园4号2层","010-84918791,18630071825","美食;茶座","http://api.map.baidu.com/place/detail?uid=059d971c0a6c5781ad080f7b&output=html&source=placeapi_v2","1","","",""
805,"吴裕泰(来广营茶庄店)","红军营南路广华居14号楼底商","(010)84954158","购物;商铺","http://api.map.baidu.com/place/detail?uid=f430dd0cda54b93e6c476079&output=html&source=placeapi_v2","15","","5",""
806,"茗悦塘休闲茶楼","天通苑东三区56号楼10门2层","(010)56274336","美食;茶座","http://api.map.baidu.com/place/detail?uid=c8e8f633266fe275aa0dd8f7&output=html&source=placeapi_v2","1","","4.3",""
807,"中国烟酒茶庄","来广营北路附近","","购物;便利店","http://api.map.baidu.com/place/detail?uid=bbf2b7b554e6ff89a8175a5b&output=html&source=placeapi_v2","1","","",""
808,"张一元茶庄 康营店","康营家园C区9号楼底商(近物美超市)","(010)57479547","购物;商铺","http://api.map.baidu.com/place/detail?uid=a55865992fe7cd9f6268589a&output=html&source=placeapi_v2","2","","4.7",""
809,"吴裕泰茶庄（康营店）","北京市朝阳区孙河乡康营小区商业街圣吉雅酒店旁底商","(010)84303693","购物;商铺","http://api.map.baidu.com/place/detail?uid=72b279faabe5641f97f08ce8&output=html&source=placeapi_v2","1","","",""
810,"吴裕泰茶庄机场天竺店","天竺镇小天竺路1号院1号楼底商1号","(010)64580168","购物;商铺","http://api.map.baidu.com/place/detail?uid=2848ffd695198b0f49cc4a8a&output=html&source=placeapi_v2","14","","5",""
811,"张一元茶庄天竺分店","首都机场南平街甲1号(京林大厦对面)","(010)64567752","购物;商铺","http://api.map.baidu.com/place/detail?uid=66c1cba67948aad60aa8d485&output=html&source=placeapi_v2","5","","1",""
812,"晴雨宜茶庄","首都机场生活区西平街8号","(010)64581026","购物;商铺","http://api.map.baidu.com/place/detail?uid=9ecd86b97d0cb5feb11e36f2&output=html&source=placeapi_v2","4","","",""
813,"盏望茶楼","北京市顺义区天柱东路4号润通大厦A座1层","","美食;茶座","http://api.map.baidu.com/place/detail?uid=f57e7e862b517fb7adcb66fc&output=html&source=placeapi_v2","1","","",""
814,"清河居茶楼","府前中街4号","15075280622","美食;茶座","http://api.map.baidu.com/place/detail?uid=a17ccb82956b04582bd7ab32&output=html&source=placeapi_v2","1","","",""
815,"福馨茶庄","北京市顺义区","","美食;蛋糕甜品店","http://api.map.baidu.com/place/detail?uid=f399c9e1eb4505900bccddcb&output=html&source=placeapi_v2","2","","",""
816,"福临茗贵茶庄","任李路附近","","购物;商铺","http://api.map.baidu.com/place/detail?uid=2507a724ab9a7e485b109329&output=html&source=placeapi_v2","1","","",""
817,"翠湖轩茶庄","北京海淀区上庄镇上庄路(近全家福)","","美食;茶座","http://api.map.baidu.com/place/detail?uid=94f48368a21716a248cc4afc&output=html&source=placeapi_v2","4","","",""
818,"源香茶庄","上庄镇南一街与上庄镇西一路交叉口西北100米","","购物;商铺","http://api.map.baidu.com/place/detail?uid=e66074ee2403f09c223bf2cd&output=html&source=placeapi_v2","1","","1",""
819,"张一元茶庄回龙观分店","昌平区回龙观北店嘉园27号","(010)81730027","购物;商铺","http://api.map.baidu.com/place/detail?uid=e85e25273ba3e24a95f08c3f&output=html&source=placeapi_v2","7","","4",""
820,"北京吴裕泰茶庄","北京市昌平区龙禧二街","","购物;商铺","http://api.map.baidu.com/place/detail?uid=b0d056f297a0c767cbc3db86&output=html&source=placeapi_v2","16","","4",""
821,"吴裕泰茶庄矩阵店","北京市昌平区回龙观天龙苑24号楼108房","010-81749463","购物;商铺","http://api.map.baidu.com/place/detail?uid=4420764633dafb16deee8b5d&output=html&source=placeapi_v2","8","","",""
822,"吴裕泰茶庄","北京市昌平区东小口霍营旺龙花园小区3号","010-69799057","购物;商铺","http://api.map.baidu.com/place/detail?uid=251374c97c99a23ca11de97c&output=html&source=placeapi_v2","16","","4",""
823,"杰哥茶庄","回龙观文华西路文化街37号","","","http://api.map.baidu.com/place/detail?uid=e5bb5e57ff5a44f8ce04efd8&output=html&source=placeapi_v2","10","","5",""
824,"十八号茶庄","北京市昌平区","","美食;茶座","http://api.map.baidu.com/place/detail?uid=cb7a7bf43cb1d3b9cb213d56&output=html&source=placeapi_v2","1","","",""
825,"张一元茶庄(立汤路)","北七家镇大鸭梨烤鸭(北七家店)","(010)69750951","购物;商铺","http://api.map.baidu.com/place/detail?uid=f5c94c21ab01dddeeb56fa5e&output=html&source=placeapi_v2","4","","4.3",""
826,"茗韵阁茶庄","昌平区立汤路北七家建材城茶艺厅110号(西湖新村)","","美食","http://api.map.baidu.com/place/detail?uid=05ee6227cdd99e5ae9f853bf&output=html&source=placeapi_v2","2","","5",""
827,"福源阁休闲茶楼","北京市昌平区","18910816999","美食;茶座","http://api.map.baidu.com/place/detail?uid=156d2a8c42bfa4c314b54b15&output=html&source=placeapi_v2","1","","",""
828,"吴裕泰茶庄望都店","北京市昌平区北七家镇立汤路与定泗路交叉口东北侧综合楼一层","010-81768225","购物;商铺","http://api.map.baidu.com/place/detail?uid=92b806d247bbc28379b55c55&output=html&source=placeapi_v2","4","","",""
829,"吴裕泰茶庄","名佳花园四区1号楼","(010)81772288","购物;商铺","http://api.map.baidu.com/place/detail?uid=92b806d2887183fe79b55c14&output=html&source=placeapi_v2","4","","",""
830,"信源茶楼","北七家镇羊各庄新村一号商业楼正门西20米（近万客来商务酒店）","(010)60793831","美食;外国餐厅","http://api.map.baidu.com/place/detail?uid=aae33c210fd21563fbdc856d&output=html&source=placeapi_v2","26","","5",""
831,"茗香茶楼","燕丹乡燕平宾馆二层","13381236591","美食;茶座","http://api.map.baidu.com/place/detail?uid=ca9439328eb0439feaf85350&output=html&source=placeapi_v2","5","","",""
832,"天茗茶庄","太海路联通对面","15910354728","购物;商铺","http://api.map.baidu.com/place/detail?uid=5f41ed1dd50fd8f040afe629&output=html&source=placeapi_v2","4","","",""
833,"未茗轩(未茗轩茶庄)","后沙峪安富路双裕小区北门西侧(近火沙路京密路国门一号)","(010)80491220,13699232765","美食;茶座","http://api.map.baidu.com/place/detail?uid=bb6a8827c3d754a6260bd047&output=html&source=placeapi_v2","46","","5",""
834,"吴裕泰茶庄后沙峪店","双裕东区丁1号天洋国际大厦西侧门面房","010-80492309","购物;商铺","http://api.map.baidu.com/place/detail?uid=881a28e7c7c9e039f842b2a7&output=html&source=placeapi_v2","5","","",""
835,"吴裕泰(仁和茶庄)","顺于路前进花园石门苑17号楼","(010)61428870","购物;商铺","http://api.map.baidu.com/place/detail?uid=4cd79fec43e04d34f03cbaa0&output=html&source=placeapi_v2","3","","",""
836,"盛福来一茶庄","北京市顺义区","","休闲娱乐","http://api.map.baidu.com/place/detail?uid=c74cadae615b45338505bf2a&output=html&source=placeapi_v2","3","","",""
837,"北京景顺茶庄","仁和镇石门市场主楼126-127号","13911251742,13683264026","购物;商铺","http://api.map.baidu.com/place/detail?uid=9aaee52af322dff4a0acc469&output=html&source=placeapi_v2","8","","4",""
838,"炜绿园茶庄","石门市场主楼-118","(010)59483963","购物;商铺","http://api.map.baidu.com/place/detail?uid=7b0c83b5af59c203081cc7c8&output=html&source=placeapi_v2","2","","",""
839,"盛福来茶庄","北京市顺义区石门市场南门","(010)89423428","购物;商铺","http://api.map.baidu.com/place/detail?uid=73629e965e81fe391e580080&output=html&source=placeapi_v2","1","","",""
840,"广西茶庄","石门市场主楼-120","13641312254","购物;商铺","http://api.map.baidu.com/place/detail?uid=ee8b42ff56079e00eaf85364&output=html&source=placeapi_v2","3","","",""
841,"广西郁江茶庄","石门市场主楼120","13641312254","购物","http://api.map.baidu.com/place/detail?uid=da6b757afbf7ef342b201aed&output=html&source=placeapi_v2","1","","",""
842,"北京金帝碧波茶庄","北京市顺义区石门市场主115~116号","","购物;商铺","http://api.map.baidu.com/place/detail?uid=4fbe393f0e2a4c5140ab9aee&output=html&source=placeapi_v2","4","","",""
843,"文山春茶庄(裕龙二街)","裕龙二区7-8号(近裕龙二街)","","购物;商铺","http://api.map.baidu.com/place/detail?uid=02a6838e9b919e812d473389&output=html&source=placeapi_v2","4","","",""
844,"吴裕泰茶庄","北京市顺义区裕龙花园一区9号楼1单元102","010-69424826","购物;商铺","http://api.map.baidu.com/place/detail?uid=4ce10ce6b66a46dc441a3254&output=html&source=placeapi_v2","4","","",""
845,"张一元茶庄","北京市顺义区站前东街119号商业楼2","(010)69433192","购物;商铺","http://api.map.baidu.com/place/detail?uid=35debf2984a55f5da6da3911&output=html&source=placeapi_v2","15","","4.1",""
